Country Code,Country,Item Code,Item,Months Code,Months,Unit,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F
"114","Kenya","789","Sisal","7010","October","LCU/tonne","74389.000000","",,,,,,
"114","Kenya","789","Sisal","7011","November","LCU/tonne","71565.000000","",,,,,,
"114","Kenya","789","Sisal","7012","December","LCU/tonne","77727.000000","",,,,,,
"114","Kenya","83","Sorghum","7003","March","LCU/tonne","36100.000000","",,,,,,
"114","Kenya","83","Sorghum","7009","September","LCU/tonne","33000.000000","",,,,,,
"114","Kenya","156","Sugar cane","7001","January","LCU/tonne","3094.000000","",,,,,,
"114","Kenya","156","Sugar cane","7002","February","LCU/tonne","3094.000000","",,,,,,
"114","Kenya","156","Sugar cane","7003","March","LCU/tonne","3094.000000","",,,,,,
"114","Kenya","156","Sugar cane","7004","April","LCU/tonne","3094.000000","",,,,,,
"114","Kenya","156","Sugar cane","7005","May","LCU/tonne","3094.000000","",,,,,,
"114","Kenya","156","Sugar cane","7006","June","LCU/tonne","3094.000000","",,,,,,
"114","Kenya","156","Sugar cane","7007","July","LCU/tonne","3094.000000","",,,,,,
"114","Kenya","156","Sugar cane","7008","August","LCU/tonne","3094.000000","",,,,,,
"114","Kenya","156","Sugar cane","7009","September","LCU/tonne","3094.000000","",,,,,,
"114","Kenya","156","Sugar cane","7010","October","LCU/tonne","3094.000000","",,,,,,
"114","Kenya","156","Sugar cane","7011","November","LCU/tonne","3094.000000","",,,,,,
"114","Kenya","156","Sugar cane","7012","December","LCU/tonne","3094.000000","",,,,,,
"114","Kenya","667","Tea","7001","January","LCU/tonne","227470.000000","",,,,,,
"114","Kenya","667","Tea","7002","February","LCU/tonne","239760.000000","",,,,,,
"114","Kenya","667","Tea","7003","March","LCU/tonne","230750.000000","",,,,,,
"114","Kenya","667","Tea","7004","April","LCU/tonne","217160.000000","",,,,,,
"114","Kenya","667","Tea","7005","May","LCU/tonne","198560.000000","",,,,,,
"114","Kenya","667","Tea","7006","June","LCU/tonne","192010.000000","",,,,,,
"114","Kenya","667","Tea","7007","July","LCU/tonne","191350.000000","",,,,,,
"114","Kenya","667","Tea","7008","August","LCU/tonne","223880.000000","",,,,,,
"114","Kenya","667","Tea","7009","September","LCU/tonne","226070.000000","",,,,,,
"114","Kenya","667","Tea","7010","October","LCU/tonne","223270.000000","",,,,,,
"114","Kenya","667","Tea","7011","November","LCU/tonne","224390.000000","",,,,,,
"114","Kenya","667","Tea","7012","December","LCU/tonne","236880.000000","",,,,,,
"114","Kenya","826","Tobacco, unmanufactured","7001","January","LCU/tonne","113506.000000","",,,,,,
"114","Kenya","826","Tobacco, unmanufactured","7002","February","LCU/tonne","113863.300000","",,,,,,
"114","Kenya","826","Tobacco, unmanufactured","7003","March","LCU/tonne","112750.500000","",,,,,,
"114","Kenya","826","Tobacco, unmanufactured","7004","April","LCU/tonne","111948.600000","",,,,,,
"114","Kenya","826","Tobacco, unmanufactured","7005","May","LCU/tonne","114070.100000","",,,,,,
"114","Kenya","826","Tobacco, unmanufactured","7006","June","LCU/tonne","111664.400000","",,,,,,
"114","Kenya","826","Tobacco, unmanufactured","7007","July","LCU/tonne","114387.200000","",,,,,,
"114","Kenya","826","Tobacco, unmanufactured","7012","December","LCU/tonne","104100.900000","",,,,,,
"129","Madagascar","27","Rice, paddy","7001","January","LCU/tonne",,,"784000.000000","","743000.000000","",,
"129","Madagascar","27","Rice, paddy","7002","February","LCU/tonne",,,"743000.000000","",,,,
"129","Madagascar","27","Rice, paddy","7003","March","LCU/tonne",,,"678000.000000","",,,,
"129","Madagascar","27","Rice, paddy","7004","April","LCU/tonne",,,"674000.000000","",,,,
"129","Madagascar","27","Rice, paddy","7005","May","LCU/tonne",,,"598000.000000","",,,,
"129","Madagascar","27","Rice, paddy","7006","June","LCU/tonne",,,"613000.000000","",,,,
"129","Madagascar","27","Rice, paddy","7007","July","LCU/tonne","527000.000000","","676000.000000","",,,,
"129","Madagascar","27","Rice, paddy","7008","August","LCU/tonne","529000.000000","","689000.000000","",,,,
"129","Madagascar","27","Rice, paddy","7009","September","LCU/tonne","564000.000000","","685000.000000","",,,,
"129","Madagascar","27","Rice, paddy","7010","October","LCU/tonne","589000.000000","","708000.000000","",,,,
"129","Madagascar","27","Rice, paddy","7011","November","LCU/tonne","623000.000000","","728000.000000","",,,,
"129","Madagascar","27","Rice, paddy","7012","December","LCU/tonne","680000.000000","","739000.000000","",,,,
"130","Malawi","572","Avocados","7001","January","LCU/tonne",,,,,,,"124753.452381",""
"130","Malawi","572","Avocados","7002","February","LCU/tonne",,,,,,,"111009.416667",""
"130","Malawi","572","Avocados","7003","March","LCU/tonne",,,,,,,"102588.009259",""
"130","Malawi","572","Avocados","7004","April","LCU/tonne",,,,,,,"103633.133333",""
"130","Malawi","572","Avocados","7005","May","LCU/tonne",,,,,,,"103458.288462",""
"130","Malawi","572","Avocados","7006","June","LCU/tonne",,,,,,,"121965.138889",""
"130","Malawi","572","Avocados","7007","July","LCU/tonne",,,,,,,"131908.045455",""
"130","Malawi","572","Avocados","7008","August","LCU/tonne",,,,,,,"137439.642857",""
"130","Malawi","572","Avocados","7009","September","LCU/tonne",,,,,,,"87985.666667",""
"130","Malawi","572","Avocados","7010","October","LCU/tonne",,,,,,,"89050.875000",""
"130","Malawi","572","Avocados","7011","November","LCU/tonne",,,,,,,"119906.875000",""
"130","Malawi","572","Avocados","7012","December","LCU/tonne",,,,,,,"91790.000000",""
"130","Malawi","486","Bananas","7001","January","LCU/tonne",,,,,,,"120739.847701",""
"130","Malawi","486","Bananas","7002","February","LCU/tonne",,,,,,,"125123.625731",""
"130","Malawi","486","Bananas","7003","March","LCU/tonne",,,,,,,"126028.248588",""
"130","Malawi","486","Bananas","7004","April","LCU/tonne",,,,,,,"136842.845528",""
"130","Malawi","486","Bananas","7005","May","LCU/tonne",,,,,,,"131868.190000",""
"130","Malawi","486","Bananas","7006","June","LCU/tonne",,,,,,,"136964.181818",""
"130","Malawi","486","Bananas","7007","July","LCU/tonne",,,,,,,"144024.355191",""
"130","Malawi","486","Bananas","7008","August","LCU/tonne",,,,,,,"146208.926554",""
"130","Malawi","486","Bananas","7009","September","LCU/tonne",,,,,,,"149253.347458",""
"130","Malawi","486","Bananas","7010","October","LCU/tonne",,,,,,,"153630.422619",""
"130","Malawi","486","Bananas","7011","November","LCU/tonne",,,,,,,"169053.939394",""
"130","Malawi","486","Bananas","7012","December","LCU/tonne",,,,,,,"162029.698582",""
"130","Malawi","176","Beans, dry","7001","January","LCU/tonne",,,,,,,"366564.374317",""
"130","Malawi","176","Beans, dry","7002","February","LCU/tonne",,,,,,,"385082.887931",""
"130","Malawi","176","Beans, dry","7003","March","LCU/tonne",,,,,,,"367301.666667",""
"130","Malawi","176","Beans, dry","7004","April","LCU/tonne",,,,,,,"324580.208333",""
"130","Malawi","176","Beans, dry","7005","May","LCU/tonne",,,,,,,"333747.534014",""
"130","Malawi","176","Beans, dry","7006","June","LCU/tonne",,,,,,,"345456.200565",""
"130","Malawi","176","Beans, dry","7007","July","LCU/tonne",,,,,,,"355787.443548",""
"130","Malawi","176","Beans, dry","7008","August","LCU/tonne",,,,,,,"369258.250000",""
"130","Malawi","176","Beans, dry","7009","September","LCU/tonne",,,,,,,"381828.972222",""
"130","Malawi","176","Beans, dry","7010","October","LCU/tonne",,,,,,,"390327.138365",""
"130","Malawi","176","Beans, dry","7011","November","LCU/tonne",,,,,,,"401954.648148",""
"130","Malawi","176","Beans, dry","7012","December","LCU/tonne",,,,,,,"413297.675439",""
"130","Malawi","358","Cabbages and other brassicas","7001","January","LCU/tonne",,,,,,,"104299.798387",""
"130","Malawi","358","Cabbages and other brassicas","7002","February","LCU/tonne",,,,,,,"103192.439394",""
"130","Malawi","358","Cabbages and other brassicas","7003","March","LCU/tonne",,,,,,,"100892.019774",""
"130","Malawi","358","Cabbages and other brassicas","7004","April","LCU/tonne",,,,,,,"111910.854167",""
"130","Malawi","358","Cabbages and other brassicas","7005","May","LCU/tonne",,,,,,,"123258.735294",""
"130","Malawi","358","Cabbages and other brassicas","7006","June","LCU/tonne",,,,,,,"120130.402299",""
"130","Malawi","358","Cabbages and other brassicas","7007","July","LCU/tonne",,,,,,,"121090.776923",""
"130","Malawi","358","Cabbages and other brassicas","7008","August","LCU/tonne",,,,,,,"120336.930556",""
"130","Malawi","358","Cabbages and other brassicas","7009","September","LCU/tonne",,,,,,,"118417.740113",""
"130","Malawi","358","Cabbages and other brassicas","7010","October","LCU/tonne",,,,,,,"129224.536364",""
"130","Malawi","358","Cabbages and other brassicas","7011","November","LCU/tonne",,,,,,,"133863.259259",""
"130","Malawi","358","Cabbages and other brassicas","7012","December","LCU/tonne",,,,,,,"137035.442177",""
"130","Malawi","125","Cassava","7001","January","LCU/tonne",,,,,,,"86067.696429",""
"130","Malawi","125","Cassava","7003","March","LCU/tonne",,,,,,,"92374.544025",""
"130","Malawi","125","Cassava","7004","April","LCU/tonne",,,,,,,"88337.161458",""
"130","Malawi","125","Cassava","7005","May","LCU/tonne",,,,,,,"88337.161458",""
"130","Malawi","125","Cassava","7006","June","LCU/tonne",,,,,,,"86908.137255",""
"130","Malawi","125","Cassava","7007","July","LCU/tonne",,,,,,,"109210.231293",""
"130","Malawi","125","Cassava","7008","August","LCU/tonne",,,,,,,"110591.568627",""
"130","Malawi","125","Cassava","7009","September","LCU/tonne",,,,,,,"119196.053459",""
"130","Malawi","125","Cassava","7010","October","LCU/tonne",,,,,,,"114048.511364",""
"130","Malawi","125","Cassava","7011","November","LCU/tonne",,,,,,,"115117.119048",""
"130","Malawi","125","Cassava","7012","December","LCU/tonne",,,,,,,"111318.779762",""
"130","Malawi","195","Cow peas, dry","7001","January","LCU/tonne",,,,,,,"226876.782609",""
"130","Malawi","195","Cow peas, dry","7003","March","LCU/tonne",,,,,,,"221142.538760",""
"130","Malawi","195","Cow peas, dry","7004","April","LCU/tonne",,,,,,,"213189.456522",""
"130","Malawi","195","Cow peas, dry","7005","May","LCU/tonne",,,,,,,"213801.421569",""
"130","Malawi","195","Cow peas, dry","7006","June","LCU/tonne",,,,,,,"211631.814815",""
"130","Malawi","195","Cow peas, dry","7007","July","LCU/tonne",,,,,,,"221747.394558",""
"130","Malawi","195","Cow peas, dry","7008","August","LCU/tonne",,,,,,,"221947.819149",""
"130","Malawi","195","Cow peas, dry","7009","September","LCU/tonne",,,,,,,"239804.400000",""
"130","Malawi","195","Cow peas, dry","7010","October","LCU/tonne",,,,,,,"241423.333333",""
"130","Malawi","195","Cow peas, dry","7011","November","LCU/tonne",,,,,,,"236946.851852",""
"130","Malawi","195","Cow peas, dry","7012","December","LCU/tonne",,,,,,,"265370.020325",""
"130","Malawi","397","Cucumbers and gherkins","7001","January","LCU/tonne",,,,,,,"92116.822917",""
"130","Malawi","397","Cucumbers and gherkins","7002","February","LCU/tonne",,,,,,,"92376.825397",""
"130","Malawi","397","Cucumbers and gherkins","7003","March","LCU/tonne",,,,,,,"82248.805556",""
"130","Malawi","397","Cucumbers and gherkins","7004","April","LCU/tonne",,,,,,,"90394.427083",""
"130","Malawi","397","Cucumbers and gherkins","7005","May","LCU/tonne",,,,,,,"97871.200000",""
"130","Malawi","397","Cucumbers and gherkins","7006","June","LCU/tonne",,,,,,,"128192.812500",""
"130","Malawi","397","Cucumbers and gherkins","7007","July","LCU/tonne",,,,,,,"115320.916667",""
"130","Malawi","397","Cucumbers and gherkins","7008","August","LCU/tonne",,,,,,,"135846.666667",""
"130","Malawi","397","Cucumbers and gherkins","7009","September","LCU/tonne",,,,,,,"187490.277778",""
"130","Malawi","397","Cucumbers and gherkins","7010","October","LCU/tonne",,,,,,,"180717.166667",""
"130","Malawi","397","Cucumbers and gherkins","7011","November","LCU/tonne",,,,,,,"192093.095238",""
"130","Malawi","397","Cucumbers and gherkins","7012","December","LCU/tonne",,,,,,,"176073.333333",""
"130","Malawi","399","Eggplants (aubergines)","7001","January","LCU/tonne",,,,,,,"99305.166667",""
"130","Malawi","399","Eggplants (aubergines)","7002","February","LCU/tonne",,,,,,,"96272.398990",""
"130","Malawi","399","Eggplants (aubergines)","7003","March","LCU/tonne",,,,,,,"89694.142857",""
"130","Malawi","399","Eggplants (aubergines)","7004","April","LCU/tonne",,,,,,,"102822.083333",""
"130","Malawi","399","Eggplants (aubergines)","7005","May","LCU/tonne",,,,,,,"107485.730769",""
"130","Malawi","399","Eggplants (aubergines)","7006","June","LCU/tonne",,,,,,,"114926.875000",""
"130","Malawi","399","Eggplants (aubergines)","7007","July","LCU/tonne",,,,,,,"119384.856481",""
"130","Malawi","399","Eggplants (aubergines)","7008","August","LCU/tonne",,,,,,,"117450.107527",""
"130","Malawi","399","Eggplants (aubergines)","7009","September","LCU/tonne",,,,,,,"129091.666667",""
"130","Malawi","399","Eggplants (aubergines)","7010","October","LCU/tonne",,,,,,,"126293.000000",""
"130","Malawi","399","Eggplants (aubergines)","7011","November","LCU/tonne",,,,,,,"139636.250000",""
"130","Malawi","399","Eggplants (aubergines)","7012","December","LCU/tonne",,,,,,,"131020.694444",""
"130","Malawi","1062","Eggs, hen, in shell","7001","January","LCU/tonne",,,,,,,"888712.803201",""
"130","Malawi","1062","Eggs, hen, in shell","7002","February","LCU/tonne",,,,,,,"898999.749937",""
"130","Malawi","1062","Eggs, hen, in shell","7003","March","LCU/tonne",,,,,,,"908989.825581",""
"130","Malawi","1062","Eggs, hen, in shell","7004","April","LCU/tonne",,,,,,,"950879.140240",""
"130","Malawi","1062","Eggs, hen, in shell","7005","May","LCU/tonne",,,,,,,"1129536.672630",""
"130","Malawi","1062","Eggs, hen, in shell","7006","June","LCU/tonne",,,,,,,"1048034.330011",""
"130","Malawi","1062","Eggs, hen, in shell","7007","July","LCU/tonne",,,,,,,"1087109.061748",""
"130","Malawi","1062","Eggs, hen, in shell","7008","August","LCU/tonne",,,,,,,"1090869.419941",""
"130","Malawi","1062","Eggs, hen, in shell","7009","September","LCU/tonne",,,,,,,"1124856.839210",""
"130","Malawi","1062","Eggs, hen, in shell","7010","October","LCU/tonne",,,,,,,"1126808.785530",""
"130","Malawi","1062","Eggs, hen, in shell","7011","November","LCU/tonne",,,,,,,"465116.279070",""
"130","Malawi","1062","Eggs, hen, in shell","7012","December","LCU/tonne",,,,,,,"1077069.767442",""
"130","Malawi","242","Groundnuts, with shell","7001","January","LCU/tonne",,,,,,,"397395.953216",""
"130","Malawi","242","Groundnuts, with shell","7002","February","LCU/tonne",,,,,,,"415932.980769",""
"130","Malawi","242","Groundnuts, with shell","7003","March","LCU/tonne",,,,,,,"417537.900000",""
"130","Malawi","242","Groundnuts, with shell","7004","April","LCU/tonne",,,,,,,"417537.900000",""
"130","Malawi","242","Groundnuts, with shell","7005","May","LCU/tonne",,,,,,,"385151.231061",""
"130","Malawi","242","Groundnuts, with shell","7006","June","LCU/tonne",,,,,,,"366473.627451",""
"130","Malawi","242","Groundnuts, with shell","7007","July","LCU/tonne",,,,,,,"362516.850877",""
"130","Malawi","242","Groundnuts, with shell","7008","August","LCU/tonne",,,,,,,"361973.081761",""
"130","Malawi","242","Groundnuts, with shell","7009","September","LCU/tonne",,,,,,,"374550.314465",""
"130","Malawi","242","Groundnuts, with shell","7010","October","LCU/tonne",,,,,,,"388852.173913",""
"130","Malawi","242","Groundnuts, with shell","7011","November","LCU/tonne",,,,,,,"453128.488372",""
"130","Malawi","242","Groundnuts, with shell","7012","December","LCU/tonne",,,,,,,"408576.782407",""
"130","Malawi","56","Maize","7001","January","LCU/tonne",,,,,,,"89390.174603",""
"130","Malawi","56","Maize","7002","February","LCU/tonne",,,,,,,"112025.791667",""
"130","Malawi","56","Maize","7003","March","LCU/tonne",,,,,,,"135685.241935",""
"130","Malawi","56","Maize","7004","April","LCU/tonne",,,,,,,"105792.539683",""
"130","Malawi","56","Maize","7005","May","LCU/tonne",,,,,,,"85097.777778",""
"130","Malawi","56","Maize","7006","June","LCU/tonne",,,,,,,"86432.399425",""
"130","Malawi","56","Maize","7007","July","LCU/tonne",,,,,,,"98770.016129",""
"130","Malawi","56","Maize","7008","August","LCU/tonne",,,,,,,"115681.083333",""
"130","Malawi","56","Maize","7009","September","LCU/tonne",,,,,,,"113573.251366",""
"130","Malawi","56","Maize","7010","October","LCU/tonne",,,,,,,"117144.909091",""
"130","Malawi","56","Maize","7011","November","LCU/tonne",,,,,,,"118982.462963",""
"130","Malawi","56","Maize","7012","December","LCU/tonne",,,,,,,"126104.254386",""
"130","Malawi","571","Mangoes, mangosteens, guavas","7001","January","LCU/tonne",,,,,,,"82917.774510",""
"130","Malawi","571","Mangoes, mangosteens, guavas","7002","February","LCU/tonne",,,,,,,"87956.140351",""
"130","Malawi","571","Mangoes, mangosteens, guavas","7003","March","LCU/tonne",,,,,,,"110652.604167",""
"130","Malawi","571","Mangoes, mangosteens, guavas","7005","May","LCU/tonne",,,,,,,"100217.500000",""
"130","Malawi","571","Mangoes, mangosteens, guavas","7008","August","LCU/tonne",,,,,,,"116240.000000",""
"130","Malawi","571","Mangoes, mangosteens, guavas","7009","September","LCU/tonne",,,,,,,"83079.027778",""
"130","Malawi","571","Mangoes, mangosteens, guavas","7010","October","LCU/tonne",,,,,,,"76287.047619",""
"130","Malawi","571","Mangoes, mangosteens, guavas","7011","November","LCU/tonne",,,,,,,"70491.369048",""
"130","Malawi","571","Mangoes, mangosteens, guavas","7012","December","LCU/tonne",,,,,,,"77883.844086",""
"130","Malawi","945","Meat live weight, cattle","7001","January","LCU/tonne",,,,,,,"406292.280032",""
"130","Malawi","945","Meat live weight, cattle","7002","February","LCU/tonne",,,,,,,"405035.306538",""
"130","Malawi","945","Meat live weight, cattle","7003","March","LCU/tonne",,,,,,,"424261.994192",""
